Time,Measurement 1 (dBm)
02:58.6,-38.8080405
02:58.7,-38.8096729
02:58.9,-38.8100607
02:59.0,-38.809571
02:59.1,-38.8098451
02:59.2,-38.7986411
02:59.3,-38.7972573
02:59.4,-38.7973146
02:59.5,-38.7983898
02:59.6,-38.800007
02:59.7,-38.8012313
02:59.8,-38.7997006
02:59.9,-38.7992167
03:00.0,-38.7992351
03:00.1,-38.7960174
03:00.2,-38.7938348
03:00.4,-38.8251468
03:00.6,-35.9728167
03:00.7,-36.7499508
03:00.8,-38.9075586
03:00.9,-38.8480741
03:01.1,-38.8562295
03:01.2,-38.8580301
03:01.3,-38.8549617
03:01.4,-38.8179739
03:01.5,-38.8197268
03:01.6,-38.8268476
03:01.7,-38.7913348
03:01.8,-38.8023599
03:01.9,-38.8107166
03:02.0,-38.813298
03:02.1,-38.8195211
03:02.2,-38.7940709
03:02.3,-38.8010599
03:02.4,-38.7974926
03:02.5,-38.8018076
03:02.6,-38.8038525
03:02.7,-38.8094116
03:02.8,-38.8056848
03:03.0,-38.8032865
03:03.1,-38.7927899
03:03.2,-38.7910671
03:03.3,-38.7917413
03:03.4,-38.7909419
03:03.5,-38.7759117
03:03.6,-38.758661
03:03.7,-38.3144235
03:03.8,-38.4229042
03:03.9,-38.4210054
03:04.1,-38.4777067
03:04.2,-38.5282102
03:04.3,-38.5667839
03:04.4,-38.5910561
03:04.5,-38.5900159
03:04.6,-38.618019
03:04.7,-38.6303741
03:04.8,-38.6600199
03:04.9,-38.6838724
03:05.0,-38.7000476
03:05.1,-38.7239953
03:05.2,-38.7255789
03:05.3,-38.7309958
03:05.4,-38.7414479
03:05.5,-38.7473827
03:05.6,-38.7452266
03:05.7,-38.7533769
03:05.8,-38.759484
03:05.9,-38.7649654
03:06.1,-38.7643066
03:06.2,-38.7685429
03:06.3,-38.7752967
03:06.4,-38.7792049
03:06.5,-38.78243
03:06.6,-38.7895056
03:06.7,-38.7922746
03:06.8,-38.79474
03:06.9,-38.7955415
03:07.0,-38.7977656
03:07.2,-38.7984275
03:07.3,-38.8020828
03:07.4,-38.80265
03:07.5,-38.8054735
03:07.6,-38.8044529
03:07.8,-38.8095538
03:07.9,-38.8120847
03:08.0,-38.8130748
03:08.1,-38.8143492
03:08.2,-38.8148563
03:08.3,-38.8156178
03:08.5,-38.8171766
03:08.6,-38.8189974
03:08.7,-38.8206882
03:08.8,-38.821212
03:08.9,-38.8228691
03:09.0,-38.8239913
03:09.1,-38.8254284
03:09.2,-38.8264778
03:09.3,-38.8287085
03:09.4,-38.8304845
03:09.5,-38.8320659
03:09.6,-38.8327642
03:09.8,-38.8348149
03:09.9,-38.8363065
03:10.0,-38.8366598
03:10.1,-38.8375569
03:10.2,-38.8388201
03:10.3,-38.8398581
03:10.4,-38.8412893
03:10.5,-38.8286722
03:10.6,-38.8287437
03:10.7,-38.8299506
03:10.8,-38.8196527
03:10.9,-38.8209468
03:11.0,-38.9092538
03:11.1,-38.925689
03:11.2,-38.9308464
03:11.3,-38.9271407
03:11.5,-38.900245
03:11.6,-38.9050313
03:11.7,-38.9047532
03:11.8,-38.8668664
03:11.9,-38.8724898
03:12.0,-38.8786466
03:12.1,-38.8821259
03:12.2,-38.8866414
03:12.3,-38.8839105
03:12.4,-38.8837008
03:12.5,-38.8766241
03:12.6,-38.8771821
03:12.7,-38.8797461
03:12.8,-38.8819258
03:12.9,-38.8832082
03:13.0,-38.88201
03:13.2,-38.8840701
03:13.3,-38.8840847
03:13.5,-38.8884534
03:13.6,-38.8921894
03:13.7,-38.8868569
03:13.8,-38.5385383
03:13.9,-37.3808237
03:14.0,-38.0376072
03:14.1,-38.3541343
03:14.2,-38.5852849
03:14.3,-38.6388726
03:14.5,-38.6891531
03:14.6,-38.7284928
03:14.7,-38.7627805
03:14.8,-38.7783283
03:14.9,-38.7978843
03:15.4,-38.7914355
03:15.5,-38.7765534
03:15.6,-38.7519604
03:15.7,-38.6900228
03:15.8,-38.6830576
03:15.9,-38.6641595
03:16.0,-38.6564066
03:16.1,-38.6475075
03:16.2,-38.6559078
03:16.3,-38.6719335
03:16.4,-38.6268498
03:16.5,-38.6435982
03:16.7,-38.6487875
03:16.8,-38.6627162
03:16.9,-38.6729911
03:17.0,-38.6870179
03:17.1,-38.6957432
03:17.2,-38.7022749
03:17.3,-38.7059352
03:17.4,-38.7168615
03:17.5,-38.7253485
03:17.6,-38.7376146
03:17.7,-38.7489609
03:17.8,-38.7517087
03:17.9,-38.7558744
03:18.0,-38.7611874
03:18.2,-38.7710377
03:18.3,-38.7795791
03:18.4,-38.7857001
03:18.5,-38.7928575
03:18.6,-38.7951731
03:18.7,-38.8010887
03:18.8,-38.8071528
03:18.9,-38.8119697
03:19.0,-38.8132506
03:19.1,-38.8155338
03:19.2,-38.8156769
03:19.3,-38.8193046
03:19.4,-38.8217733
03:19.5,-38.8250482
03:19.7,-38.8289149
03:19.8,-38.8300422
03:19.9,-38.8343577
03:20.0,-38.8365985
03:20.1,-38.8384935
03:20.2,-38.8388156
03:20.3,-38.8403173
03:20.4,-38.8435141
03:20.5,-38.8458562
03:20.6,-38.8481525
03:20.7,-38.8513111
03:20.8,-38.85392
03:20.9,-38.8562009
03:21.0,-38.8572151
03:21.1,-38.8584351
03:21.3,-38.8612755
03:21.4,-38.8643646
03:21.5,-38.8661193
03:21.6,-38.8674844
03:21.7,-38.8671874
03:21.8,-38.8690853
03:21.9,-38.8707402
03:22.0,-38.872139
03:22.1,-38.8739002
03:22.2,-38.8757793
03:22.3,-38.8770747
03:22.4,-38.8772845
03:22.5,-38.8783336
03:22.6,-38.88055
03:22.7,-38.8814583
03:22.8,-38.8787135
03:23.1,-38.8790166
03:23.2,-38.8788774
03:23.3,-38.8797686
03:23.4,-38.881813
03:23.5,-38.8825136
03:23.6,-38.8847454
03:23.7,-38.8871601
03:23.8,-38.8885228
03:23.9,-38.8895341
03:24.0,-38.8912819
03:24.1,-38.8921245
03:24.2,-38.8911383
03:24.3,-38.8910231
03:24.4,-38.8920366
03:24.6,-38.8929419
03:24.7,-38.8864286
03:24.8,-38.7222966
03:24.9,-38.8481684
03:25.0,-38.8974432
03:25.1,-38.9293957
03:25.2,-38.9224236
03:25.3,-38.9167033
03:25.4,-38.8958158
03:25.5,-38.9010787
03:25.6,-38.8867647
03:25.7,-38.8746575
03:25.8,-38.8810768
03:25.9,-38.8769789
03:26.0,-38.8872272
03:26.1,-38.7971297
03:26.2,-39.0722789
03:26.3,-38.1291673
03:26.4,-38.5647599
03:26.6,-38.7125084
03:26.7,-38.7770703
03:26.8,-38.8334362
03:26.9,-38.8636832
03:27.0,-38.8706625
03:27.1,-38.8813389
03:27.2,-36.4492254
03:27.3,-38.028382
03:27.4,-38.4562025
03:27.5,-39.1536361
03:27.6,-39.0368372
03:27.7,-39.0644395
03:27.8,-39.0656787
03:27.9,-39.0677536
03:28.0,-39.0743009
03:28.1,-39.0726899
03:28.2,-39.0905848
03:28.3,-39.0940536
03:28.4,-39.0382972
03:28.5,-39.0450004
03:28.7,-38.9257994
03:28.8,-38.9466652
03:28.9,-38.9564628
03:29.0,-38.9609556
03:29.1,-38.9646542
03:29.2,-38.9761011
03:29.3,-38.9824973
03:29.4,-38.9868865
03:29.5,-38.9946647
03:29.6,-39.0049266
03:29.7,-39.0087722
03:29.8,-39.0129797
03:29.9,-39.0148929
03:30.0,-39.0206504
03:30.1,-39.0229171
03:30.2,-39.0266362
03:30.3,-39.0307981
03:30.4,-39.031604
03:30.5,-39.0311851
03:30.7,-39.0330227
03:30.8,-39.0294599
03:30.9,-39.0254471
03:31.0,-39.0260719
03:31.1,-39.0288153
03:31.2,-39.0315025
03:31.3,-39.0322991
03:31.4,-39.0329512
03:31.5,-39.0332523
03:31.6,-39.0301591
03:31.7,-39.0328854
03:31.8,-39.0370959
03:31.9,-39.035582
03:32.0,-39.0366961
03:32.1,-39.0383294
03:32.2,-39.0343461
03:32.3,-39.0344968
03:32.4,-39.0351052
03:32.5,-39.0368001
03:32.6,-39.0388163
03:32.8,-39.0399862
03:32.9,-39.0394977
03:33.0,-39.03732
03:33.1,-39.0383046
03:33.2,-39.038432
03:33.3,-39.0393676
03:33.4,-39.0408341
03:33.5,-39.0425712
03:33.6,-39.0430355
03:33.7,-39.0356997
03:33.8,-39.0327679
03:33.9,-39.0347872
03:34.0,-39.0364556
03:34.1,-39.0390146
03:34.2,-39.0405436
03:34.3,-39.0418782
03:34.5,-39.0426925
03:34.6,-39.0430198
03:34.7,-39.0449119
03:34.8,-39.0454004
03:34.9,-39.0462883
03:35.0,-39.0435818
03:35.1,-39.0422382
03:35.2,-39.0434552
03:35.3,-39.0451823
03:35.4,-39.0461469
03:35.5,-39.0469763
03:35.6,-39.0473215
03:35.7,-39.048917
03:35.8,-39.0494241
03:35.9,-39.0503755
03:36.0,-39.0500145
03:36.1,-39.0489529
03:36.2,-39.0458161
03:36.4,-39.0393898
03:36.5,-39.0389124
03:36.6,-39.0266468
03:36.7,-38.1352952
03:36.8,-38.5966105
03:36.9,-38.7665543
03:37.0,-38.8154111
03:37.1,-38.9072516
03:37.2,-38.9558065
03:37.3,-38.9686531
03:37.4,-38.9444338
03:37.5,-38.9561359
03:37.6,-38.9570694
03:37.7,-38.9543313
03:37.8,-38.9537082
03:37.9,-38.9782639
03:38.0,-38.9890425
03:38.1,-39.0001878
03:38.2,-39.0071307
03:38.3,-39.0196593
03:38.4,-38.9963659
03:38.6,-38.999416
03:38.7,-39.0152564
03:38.8,-39.0163386
03:38.9,-39.0195274
03:39.0,-39.0217698
03:39.1,-38.6006929
03:39.3,-38.6019984
03:39.4,-38.6056212
03:39.5,-38.7529534
03:39.6,-38.7593031
03:39.7,-38.7725129
03:39.8,-38.8195106
03:39.9,-38.8924287
03:40.0,-38.9512474
03:40.1,-38.9627552
03:40.2,-38.9739389
03:40.3,-38.9932566
03:40.4,-38.9988286
03:40.5,-38.9918165
03:40.6,-39.0076857
03:40.7,-39.0164185
03:40.8,-39.0175041
03:40.9,-39.0231166
03:41.0,-39.0147525
03:41.1,-39.0261404
03:41.2,-39.0348084
03:41.3,-39.0372026
03:41.4,-39.0429731
03:41.6,-39.0383197
03:41.7,-39.048679
03:41.8,-39.0507561
03:41.9,-39.0550698
03:42.0,-39.0594833
03:42.1,-39.0584213
03:42.2,-39.0485334
03:42.3,-39.0567171
03:42.4,-39.060907
03:42.5,-39.0635265
03:42.6,-39.0668197
03:42.7,-39.0677142
03:42.8,-39.0671575
03:42.9,-39.0540759
03:43.0,-39.046955
03:43.1,-39.0496213
03:43.2,-39.0540119
03:43.3,-39.0610746
03:43.4,-39.0603802
03:43.5,-39.0637992
03:43.6,-39.039138
03:43.7,-39.0456982
03:43.9,-39.0498052
03:44.0,-39.0514171
03:44.1,-39.05263
03:44.2,-39.0558792
03:44.3,-39.0583524
03:44.4,-39.0608356
03:44.5,-39.0658683
03:44.6,-39.0701304
03:44.7,-39.0718749
03:44.8,-39.0760762
03:44.9,-39.0801133
03:45.0,-39.0826681
03:45.1,-39.0861835
03:45.2,-39.0882237
03:45.3,-39.0919147
03:45.4,-39.0950911
03:45.5,-39.0974972
03:45.6,-39.099549
03:45.7,-39.1004218
03:45.8,-39.1033484
03:46.0,-39.1051403
03:46.1,-39.10805
03:46.2,-39.1087192
03:46.3,-39.1102052
03:46.4,-39.1111435
03:46.5,-39.1121239
03:46.6,-39.1136212
03:46.7,-39.1148786
03:46.8,-39.1162689
03:46.9,-39.1146664
03:47.0,-39.1152734
03:47.1,-39.1178119
03:47.2,-39.1207036
03:47.3,-39.12165
03:47.4,-39.1225555
03:47.5,-39.1228906
03:47.6,-39.124164
03:47.7,-39.1247187
03:47.8,-39.1253964
03:48.0,-39.1260335
03:48.1,-39.1275068
03:48.2,-39.1242898
03:48.3,-39.1251012
03:48.4,-39.1251527
03:48.5,-39.1256899
03:48.6,-39.1151837
03:48.7,-39.1140794
03:48.8,-39.114527
03:48.9,-39.11519
03:49.0,-39.1161805
03:49.1,-39.1173345
03:49.2,-39.1029096
03:49.3,-39.3383291
03:49.4,-39.0662993
03:49.5,-39.1395819
03:49.6,-38.9815448
03:49.7,-39.0177792
03:49.8,-38.9384823
03:50.0,-38.9601794
03:50.1,-39.000067
03:50.2,-39.012213
03:50.3,-39.0443581
03:50.5,-39.0560928
03:50.6,-39.0585804
03:50.7,-39.0532465
03:50.8,-39.0271245
03:50.9,-39.0403067
03:51.0,-39.047955
03:51.1,-39.055118
03:51.2,-39.0621335
03:51.3,-39.069306
03:51.4,-39.0699741
03:51.5,-39.0659018
03:51.6,-39.0766651
03:51.7,-39.0895836
03:51.8,-39.0898678
03:51.9,-39.068481
03:52.0,-39.0758807
03:52.2,-39.0801915
03:52.3,-39.0857566
03:52.4,-39.0934174
03:52.5,-39.0952177
03:52.6,-39.1054917
03:52.7,-39.1123459
03:52.8,-39.1197245
03:52.9,-39.1290683
03:53.0,-39.1321273
03:53.1,-39.1345038
03:53.2,-39.1380664
03:53.3,-39.1396319
03:53.4,-39.1439766
03:53.5,-39.1466543
03:53.6,-39.1464846
03:53.7,-39.1474385
03:53.9,-39.1514453
03:54.0,-39.1360999
03:54.1,-39.1383677
03:54.2,-39.1419485
03:54.3,-39.1480743
03:54.4,-39.1529715
03:54.5,-39.1553141
03:54.6,-39.1565964
03:54.7,-39.1575558
03:54.8,-39.1618814
03:54.9,-39.1623247
03:55.0,-39.1591099
03:55.1,-39.1600258
03:55.2,-39.1632524
03:55.3,-39.1644003
03:55.4,-39.1667002
03:55.5,-39.168245
03:55.6,-39.1665695
03:55.7,-39.1681728
03:55.8,-39.1677918
03:56.0,-39.1712398
03:56.1,-39.1743451
03:56.2,-39.1770766
03:56.3,-39.1789111
03:56.4,-39.1803171
03:56.5,-39.1797794
03:56.6,-39.1803801
03:56.7,-39.1850761
03:56.8,-39.1874877
03:56.9,-39.1899592
03:57.0,-39.1926658
03:57.1,-39.1947624
03:57.2,-39.1968146
03:57.3,-39.1990694
03:57.4,-39.200345
03:57.5,-39.2016846
03:57.6,-39.2031829
03:57.7,-39.2028589
03:57.8,-39.2046627
03:57.9,-39.2053652
03:58.0,-39.2059193
03:58.2,-39.2059102
03:58.3,-39.2050446
03:58.4,-39.2056219
03:58.5,-39.2068257
03:58.6,-39.2057785
03:58.7,-39.2049052
03:58.8,-39.1990476
03:58.9,-39.1949349
03:59.0,-39.1939347
03:59.1,-39.1942485
03:59.2,-39.1843532
03:59.3,-39.1810674
03:59.4,-38.9862772
03:59.5,-38.9193161
03:59.6,-38.9951646
03:59.7,-38.9964092
03:59.8,-39.0340918
03:59.9,-39.0756687
04:00.0,-39.1151291
04:00.1,-39.1007987
04:00.3,-39.0276887
04:00.4,-39.0349233
04:00.5,-39.0606705
04:00.6,-39.0634283
04:00.7,-39.0745552
04:00.9,-39.0496244
04:01.0,-39.1464942
04:01.1,-38.3127313
04:01.2,-39.3629616
04:01.3,-39.3292824
04:01.4,-39.2597478
04:01.5,-39.2849611
04:01.6,-39.298458
04:01.7,-39.317541
04:01.8,-39.3227203
04:01.9,-39.3354408
04:02.0,-39.3348949
04:02.1,-39.3686801
04:02.2,-39.3592295
04:02.3,-39.3934557
04:02.4,-39.3929547
04:02.5,-39.3775977
04:02.7,-39.3767622
04:02.8,-39.3664099
04:02.9,-39.3642508
04:03.0,-39.2482486
04:03.1,-39.2282346
04:03.2,-39.2355147
04:03.3,-39.2572972
04:03.4,-39.2604071
04:03.5,-39.2410919
04:03.6,-39.2452497
04:03.7,-39.2291355
04:03.8,-39.2415123
04:04.0,-39.2493721
04:04.1,-39.1410978
04:04.2,-39.0854121
04:04.3,-39.1741632
04:04.4,-39.2604484
04:04.5,-39.2812821
04:04.6,-39.3015767
04:04.7,-39.2977455
04:04.8,-39.3075093
04:04.9,-39.3073532
04:05.0,-39.1087302
04:05.1,-39.4700874
04:05.2,-39.4195459
04:05.3,-39.4006696
04:05.4,-39.408688
04:05.5,-39.3885703
04:05.6,-39.3869125
04:05.7,-39.3751462
04:05.8,-39.376898
04:05.9,-39.3651779
04:06.0,-39.3678754
04:06.2,-39.371452
04:06.3,-39.3764306
04:06.4,-39.3619813
04:06.5,-39.3247394
04:06.6,-39.3320131
04:06.7,-39.3333974
04:06.8,-39.340099
04:06.9,-39.3475989
04:07.0,-39.3499256
04:07.1,-39.3517515
04:07.2,-39.3545841
04:07.3,-39.3575404
04:07.4,-39.3593345
04:07.5,-39.3607878
04:07.6,-39.3606287
04:07.7,-39.3623756
04:07.8,-39.3624583
04:07.9,-39.3637843
04:08.0,-39.3614916
04:08.1,-39.3595
04:08.2,-39.3606655
04:08.4,-39.3625953
04:08.5,-39.3657678
04:08.6,-39.3672074
04:08.7,-39.3703339
04:08.8,-39.372439
04:08.9,-39.3747949
04:09.0,-39.3774055
04:09.1,-39.3791363
04:09.2,-39.3809437
04:09.3,-39.3824376
04:09.4,-39.3836149
04:09.5,-39.3846821
04:09.6,-39.3865855
04:09.7,-39.3883048
04:09.8,-39.389565
04:09.9,-39.3904024
04:10.0,-39.3908101
04:10.1,-39.3904682
04:10.2,-39.3898631
04:10.3,-39.3899203
04:10.5,-39.3903349
04:10.6,-39.3899374
04:10.7,-39.3867951
04:10.8,-39.3825347
04:10.9,-39.3790379
04:11.0,-39.3693937
04:11.1,-38.9983428
04:11.2,-38.9242676
04:11.3,-38.9215878
04:11.4,-39.0568226
04:11.5,-39.1383846
04:11.6,-39.1004525
04:11.7,-39.1185925
04:11.8,-39.1569995
04:11.9,-39.1788743
04:12.0,-39.2041385
04:12.1,-39.2097325
04:12.2,-39.1957315
04:12.4,-39.1349489
04:12.5,-39.1198802
04:12.6,-39.1102616
04:12.7,-39.1023225
04:12.8,-39.1174906
04:13.0,-39.1189416
04:13.1,-39.1301032
04:13.2,-39.1268038
04:13.3,-39.1382148
04:13.4,-39.0762183
04:13.5,-39.0953952
04:13.7,-39.1046705
04:13.8,-39.0967539
04:13.9,-39.114496
04:14.0,-39.1273664
04:14.1,-39.1463222
04:14.2,-39.1513533
04:14.3,-39.1631669
04:14.4,-39.1701654
04:14.5,-39.175233
04:14.6,-39.1823429
04:14.7,-39.1988223
04:14.8,-39.2111172
04:14.9,-39.2207045
04:15.0,-39.2230825
04:15.1,-39.2316654
04:15.3,-39.23625
04:15.4,-39.2397158
04:15.5,-39.2443868
04:15.6,-39.2518149
04:15.7,-39.2600932
04:15.8,-39.262935
04:15.9,-39.266435
04:16.0,-39.2729927
04:16.1,-39.2687932
04:16.2,-39.2718317
04:16.3,-39.2791221
04:16.4,-39.2856003
04:16.5,-39.2930795
04:16.6,-39.2969724
04:16.7,-39.3020281
04:16.8,-39.3057616
04:16.9,-39.3061329
04:17.1,-39.3069004
04:17.2,-39.3047608
04:17.3,-39.3045361
04:17.4,-39.306697
04:17.5,-39.3078369
04:17.6,-39.311678
04:17.7,-39.312445
04:17.8,-39.3153903
04:17.9,-39.3187319
04:18.0,-39.3220534
04:18.1,-39.3221804
04:18.2,-39.3231076
04:18.3,-39.3259269
04:18.4,-39.3284582
04:18.5,-39.3292258
04:18.6,-39.3301718
04:18.7,-39.3325938
04:18.8,-39.3347067
04:19.0,-39.3327105
04:19.1,-39.3345555
04:19.2,-39.334431
04:19.3,-39.3373205
04:19.4,-39.3386717
04:19.5,-39.3407532
04:19.6,-39.3429298
04:19.7,-39.3439716
04:19.8,-39.3449692
04:19.9,-39.3459351
04:20.0,-39.3438948
04:20.1,-39.3457808
04:20.2,-39.3487181
04:20.3,-39.3508708
04:20.4,-39.3540314
04:20.5,-39.3563527
04:20.6,-39.3599717
04:20.7,-39.362377
04:20.8,-39.3640063
04:20.9,-39.3667494
04:21.0,-39.3689409
04:21.2,-39.3717637
04:21.3,-39.3735189
04:21.4,-39.3749163
04:21.5,-39.3767767
04:21.6,-39.3784603
04:21.7,-39.3799017
04:21.8,-39.3817531
04:21.9,-39.3829945
04:22.0,-39.3847765
04:22.1,-39.3862322
04:22.2,-39.3878831
04:22.3,-39.3880287
04:22.4,-39.3882124
04:22.5,-39.389418
04:22.6,-39.3903743
04:22.8,-39.3923809
04:22.9,-39.3934845
04:23.0,-39.3936728
04:23.1,-39.3937161
04:23.2,-39.3942057
04:23.3,-39.3955814
04:23.4,-39.3969161
04:23.5,-39.3976404
04:23.6,-39.3986116
04:23.7,-39.398913
04:23.8,-39.4002849
04:23.9,-39.4001546
04:24.0,-39.4004925
04:24.1,-39.4019789
04:24.2,-39.4021728
04:24.3,-39.4026919
04:24.4,-39.4023082
04:24.5,-39.4022633
04:24.6,-39.4027495
04:24.7,-39.3992886
04:24.8,-39.4000349
04:25.0,-39.4012155
04:25.1,-39.4011931
04:25.2,-39.3957426
04:25.3,-39.3968377
04:25.4,-39.3971727
04:25.5,-39.3972871
04:25.6,-39.3988588
04:25.7,-39.3993413
04:25.8,-39.3559542
04:25.9,-39.5075403
04:26.0,-39.5281141
04:26.1,-39.5249641
04:26.2,-39.5160563
04:26.3,-39.511141
04:26.4,-39.4944408
04:26.5,-39.5053365
04:26.6,-39.4990825
04:26.7,-39.5167606
04:26.9,-39.4606514
04:27.0,-39.4614565
04:27.1,-39.4660912
04:27.2,-39.4650158
04:27.3,-39.4654713
04:27.4,-39.4508769
04:27.5,-39.442095
04:27.6,-38.7275881
04:27.7,-39.5257482
04:27.8,-39.509886
04:27.9,-39.5010185
04:28.0,-39.5045307
04:28.1,-39.5129692
04:28.2,-39.5093434
04:28.3,-39.5294168
04:28.4,-39.5343389
04:28.5,-39.3660297
04:28.6,-39.3833289
04:28.8,-39.4546742
04:28.9,-39.4494517
04:29.0,-39.4863084
04:29.1,-39.465299
04:29.2,-39.4799715
04:29.3,-39.4992921
04:29.4,-39.4949049
04:29.5,-39.4989969
04:29.6,-39.5086268
04:29.7,-39.4771905
04:29.8,-39.4905958
04:29.9,-39.4991345
04:30.0,-39.4994073
04:30.1,-39.5015712
04:30.2,-39.5045881
04:30.3,-39.5107012
04:30.4,-39.5108836
04:30.5,-39.5098733
04:30.6,-39.5092015
04:30.7,-39.51558
04:30.9,-39.5164833
04:31.0,-39.5159098
04:31.1,-39.5212494
04:31.2,-39.5209592
04:31.3,-39.5221442
04:31.4,-39.522373
04:31.5,-39.5079426
04:31.6,-39.5090351
04:31.7,-39.5113168
04:31.8,-39.5128547
04:31.9,-39.5166042
04:32.1,-39.5136004
04:32.2,-39.5142866
04:32.3,-39.514092
04:32.4,-39.5150021
04:32.5,-39.5150906
04:32.6,-39.5159904
04:32.7,-39.5182013
04:32.8,-39.5181831
04:32.9,-39.5181327
04:33.0,-39.5186943
04:33.1,-39.519932
04:33.2,-39.5203286
04:33.3,-39.5212788
04:33.4,-39.5206779
04:33.5,-39.520941
04:33.6,-39.5206783
04:33.7,-39.521012
04:33.8,-39.5210795
04:33.9,-39.5195804
04:34.1,-39.5203372
04:34.2,-39.5047886
04:34.3,-39.5050053
04:34.4,-39.5048052
04:34.5,-39.4980973
04:34.6,-39.499214
04:34.7,-39.4992953
04:34.8,-39.5000375
04:34.9,-39.5020558
04:35.0,-39.4948696
04:35.1,-39.4926565
04:35.2,-39.4917041
04:35.3,-39.4909577
04:35.4,-39.4910439
04:35.5,-39.4921478
04:35.6,-39.4936325
04:35.7,-39.4954926
04:35.8,-39.4960095
04:35.9,-39.4968218
04:36.1,-39.4973239
04:36.2,-39.4982328
04:36.3,-39.502131
04:36.4,-39.5026583
04:36.5,-39.503653
04:36.6,-39.4963653
04:36.7,-39.4986358
04:36.8,-39.4998306
04:36.9,-39.4972818
04:37.0,-39.4952045
04:37.1,-39.497699
04:37.2,-39.4981266
04:37.3,-39.4985725
04:37.4,-39.4990503
04:37.5,-39.5006482
04:37.6,-39.5012374
04:37.7,-39.5036107
04:37.8,-39.5055886
04:37.9,-39.5059806
04:38.1,-39.5068074
04:38.2,-39.5084776
04:38.3,-39.5099885
04:38.4,-39.5114379
04:38.5,-39.5130448
04:38.6,-39.5131929
04:38.7,-39.4371788
04:38.8,-39.5817926
04:38.9,-39.5690255
04:39.0,-39.5686081
04:39.1,-39.0129562
04:39.2,-39.176573
04:39.3,-39.242918
04:39.4,-39.3229503
04:39.5,-39.3188577
04:39.6,-39.3195394
04:39.7,-39.3455267
04:39.8,-39.252002
04:39.9,-39.2904805
04:40.0,-39.3233257
04:40.1,-39.3357387
04:40.3,-39.3734527
04:40.4,-39.3818079
04:40.5,-39.7137021
04:40.6,-39.4393981
04:40.7,-39.4461164
04:40.8,-39.5301994
04:40.9,-39.5560689
04:41.0,-39.5721964
04:41.1,-39.5882133
04:41.2,-39.5776737
04:41.3,-39.5778488
04:41.4,-39.586902
04:41.5,-39.5823444
04:41.6,-39.5646204
04:41.7,-39.5527655
04:41.8,-39.5517587
04:41.9,-39.5523083
04:42.0,-39.5549782
04:42.1,-39.5550245
04:42.2,-39.5542849
04:42.3,-39.5530284
04:42.5,-39.5526881
04:42.6,-39.5504205
04:42.7,-39.5487386
04:42.8,-39.5479026
04:42.9,-39.5462647
04:43.0,-39.5484339
04:43.1,-39.5499346
04:43.2,-39.5472658
04:43.3,-39.5464109
04:43.4,-39.5434562
04:43.5,-39.5466676
04:43.6,-39.5463665
04:43.7,-39.5454513
04:43.8,-39.5429307
04:43.9,-39.5431646
04:44.0,-39.5394435
04:44.1,-39.5390497
04:44.2,-39.5317761
04:44.3,-39.5338575
04:44.4,-39.5337685
04:44.5,-39.5331722
04:44.7,-39.5245634
04:44.8,-39.5243626
04:44.9,-39.5251255
04:45.0,-39.526124
04:45.1,-39.5262059
04:45.2,-39.5268373
04:45.3,-39.5265252
04:45.4,-39.5262444
04:45.5,-39.5260613
04:45.6,-39.527031
04:45.7,-39.5257581
04:45.8,-39.5263589
04:45.9,-39.5261203
04:46.0,-39.5260074
04:46.1,-39.5261926
04:46.2,-39.5258599
04:46.3,-39.5265979
04:46.4,-39.5271246
04:46.5,-39.5282463
04:46.7,-39.5286154
04:46.8,-39.5289639
04:46.9,-39.5217192
04:47.0,-39.5148823
04:47.1,-39.51487
04:47.2,-39.5147306
04:47.3,-39.5122468
04:47.4,-39.509773
04:47.5,-39.5082835
04:47.6,-39.5071446
04:47.7,-39.5069686
04:47.8,-39.5064256
04:47.9,-39.5062686
04:48.0,-39.5069337
04:48.1,-39.5076313
04:48.2,-39.508127
04:48.3,-39.5083804
04:48.4,-39.5093023
04:48.5,-39.5091254
04:48.7,-39.5089927
04:48.8,-39.5090798
04:48.9,-39.5091962
04:49.0,-39.5085487
04:49.1,-39.5096728
04:49.2,-39.5096026
04:49.3,-39.5085163
04:49.4,-39.505249
04:49.5,-39.5057352
04:49.6,-39.5054226
04:49.7,-39.5043882
04:49.8,-39.504116
04:49.9,-39.5037408
04:50.0,-39.5034785
04:50.1,-39.5028458
04:50.2,-39.4996891
04:50.3,-39.4991968
04:50.4,-39.4999264
04:50.5,-39.5219958
04:50.6,-39.558565
04:50.7,-39.4730703
04:50.8,-38.8353402
04:51.0,-38.9118129
04:51.1,-39.0554329
04:51.2,-39.0950654
04:51.3,-39.146795
04:51.4,-39.1936731
04:51.5,-39.2373011
04:51.6,-38.0102505
04:51.7,-39.6166746
04:51.8,-39.5458778
04:51.9,-39.5610788
04:52.0,-39.539616
04:52.1,-39.5510899
04:52.2,-39.5504241
04:52.3,-39.5522678
04:52.4,-39.5317622
04:52.5,-39.5212932
04:52.6,-39.5173287
04:52.7,-39.5143592
04:52.8,-39.5129522
04:53.0,-39.52106
